 0 1 2 3 4 5 6 7
babe 3.46541815632e-104 4.70531079067e-104 4.6369691443e-104 0.00200437364663 1.1181616754e-79 6.8236553561e-104 5.38339146186e-103 5.35894733062e-104
back 0.000829419771246 4.95842232567e-104 0.000925116069608 1.53687036017e-35 0.00160408961411 6.23156065603e-104 3.62768711264e-73 0.000556651370311
backward 6.19177910669e-104 4.70581306568e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bad 0.000380567499014 1.19317839367e-103 0.000923314099347 0.00100231581522 0.000855966148939 6.33128881456e-104 4.66116909099e-104 5.53344453911e-104
badges 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
badness 0.000346512760507 4.83522896275e-104 4.61588119472e-104 5.59533229852e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bail 3.46512760507e-104 4.8092841355e-104 0.000461588119472 5.01093411657e-104 0.000450232327076 6.22884310958e-104 4.88615158796e-32 5.36789990662e-104
bait 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
balmy 0.000346512760507 4.7090434175e-104 4.61588119472e-104 5.01602236046e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bankrupt 1.45661270842e-60 6.09538483725e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
banks 3.46512760507e-104 8.07003617391e-104 4.61588119472e-104 5.02659256671e-104 6.88979137585e-39 6.3018119251e-104 4.63641827873e-104 0.00053556427267
banquet 3.46512760507e-104 4.7051810092e-104 4.62121893564e-104 0.000501093411657 4.50232327076e-104 6.31044621131e-104 4.63641827873e-104 5.3556427267e-104
bar 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bare 6.12799879991e-104 0.00047020376643 4.61588119472e-104 5.06778311042e-104 7.11147379202e-104 0.000586652202095 0.000954513619012 4.69712179631e-73
bareness 0.000682269176827 5.72774898122e-104 4.61676417352e-104 1.55547899516e-05 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bark 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 5.3556427267e-104
barren 0.000689783578901 5.03968780154e-104 4.61864119755e-104 6.2530492421e-104 0.000460650542145 6.22903462922e-104 9.15245655007e-104 0.00106374647056
barrenly 6.19258447518e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bars 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
base 3.4666092329e-104 0.00143048072416 4.61590081689e-104 5.06673553188e-104 1.84135028213e-103 6.24614275562e-104 9.79215544194e-71 0.00104958566507
bases 4.86558833076e-104 0.00047051810092 4.61603938815e-104 4.4230714371e-99 3.56359126145e-43 6.28442662754e-104 4.63641827873e-104 5.3556427267e-104
basest 3.46512859402e-104 4.7051810092e-104 4.61588119472e-104 5.01131033663e-104 4.50760760654e-104 6.22814387895e-104 4.63641827873e-104 0.00160669281801
bastard 0.00103953828152 5.99156438373e-84 4.6158812045e-104 7.50201144102e-18 4.50232327076e-104 6.24544894201e-104 4.63641827873e-104 5.3556427267e-104
bath 7.69293502201e-103 4.70926281268e-104 4.61594873433e-104 0.00100222239222 4.86761596963e-104 6.24167929391e-104 4.63641827873e-104 0.00107109052961
battring 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bay 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.24566876369e-104 4.63641827873e-104 0.00053556427267
be 0.0155201793618 0.0176761258362 0.0106361049424 0.00579146730968 0.000843615030046 0.00263037558837 0.00878407608489 1.79322380173e-19
beams 5.22125880287e-05 5.13755046747e-104 4.61588119472e-104 0.000425588590916 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bear 0.000497733925948 0.002146284913 0.0023088976509 7.84280495979e-104 4.79017320468e-104 1.09361361634e-55 0.000463633801174 5.3556427267e-104
beard 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bearer 3.46512760507e-104 4.7051810092e-104 4.64819835725e-104 0.000501093411657 4.50232327076e-104 6.28387585608e-104 4.63641827873e-104 5.3556427267e-104
bearing 3.46516075061e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 4.54944307799e-89 0.000927283655746 5.3556427267e-104
bears 3.46512762208e-104 5.11090025881e-104 4.61588119472e-104 5.01119147431e-104 4.81864857138e-104 6.22843630865e-104 5.93579054272e-104 0.00160669281801
bearst 0.000346512760507 4.76400946376e-104 4.7018468846e-104 5.1045593633e-104 4.50232327076e-104 6.22814387895e-104 5.45112722075e-104 6.81449873335e-104
beast 3.46512760507e-104 4.7051810092e-104 4.61706304418e-104 0.000501093411657 4.57486672865e-104 6.31119829518e-104 4.63641827873e-104 0.00053556427267
beated 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 4.63641827873e-104 5.3556427267e-104
beauteous 5.2944749115e-104 5.01281257234e-104 4.62284614974e-104 0.00248633999978 4.76954098259e-104 7.72752692653e-104 0.000623179031549 0.00144285023696
beauties 4.16743095025e-104 0.00141140514614 4.61588119472e-104 5.01950027813e-104 0.000450375052999 6.24961561968e-104 4.63641827873e-104 5.3556427267e-104
beautiful 3.73140788365e-104 4.72543191508e-104 4.61625976541e-104 5.40265671523e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
beauty 0.00373695202764 0.00812504142152 4.63184475821e-104 0.00215993122821 0.00539756175605 0.0012694351892 6.46779522945e-104 0.00300462466624
beautys 0.000938570095547 0.00396742346766 4.61664090763e-104 8.94267208381e-104 7.86193874288e-104 0.000624148769261 1.10705031741e-103 0.00313691225376
because 5.06932307718e-104 8.02396637212e-104 4.61588119472e-104 5.01389901734e-104 5.53314475769e-104 0.000529232698595 0.000996948689704 7.35120746783e-104
beck 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
become 1.36327002096e-103 4.7051810092e-104 4.61621160196e-104 5.21403344283e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
becomes 6.18344939427e-104 4.71569443229e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
becoming 0.000335351772312 0.000485673233913 4.65812369033e-104 5.21900269112e-104 1.2099797514e-103 6.25393129235e-104 4.63641827873e-104 5.3556427267e-104
bed 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
beds 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.60454539139e-104 6.31044621131e-104 4.63641827873e-104 5.3556427267e-104
bedvow 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.55602801425e-104 6.24681047352e-104 4.63641827873e-104 5.3556427267e-104
been 5.70038667243e-104 0.000470580503867 0.000461853052032 0.0010021291493 4.5780945282e-104 6.22814387895e-104 5.52663131234e-104 0.00107081176524
befits 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
before 0.000474027341132 5.49900464285e-104 0.00184685186198 5.20832063818e-104 0.0019193052872 6.71440932851e-104 0.00248883036734 9.52386416507e-104
befriends 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.24610279856e-104 4.63641827873e-104 5.3556427267e-104
beggar 6.19258447518e-104 4.71596499137e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
beggared 3.46515473421e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 4.77070450155e-104 5.3556427267e-104
begin 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
begins 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 5.3556427267e-104
beguile 3.46543879621e-104 4.7051810092e-104 4.61588122218e-104 5.01093411657e-104 4.78226307525e-104 6.22814387895e-104 4.69732367847e-104 0.00053556427267
beguiled 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
behaviour 6.16934982472e-104 9.29641349823e-104 4.62054042694e-104 0.000501093411657 7.55063518656e-104 6.31860698038e-104 5.76237432223e-104 6.6880455086e-104
behind 0.000346512760507 4.7051810092e-104 0.00138476435842 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
behold 3.46512760507e-104 1.1007832645e-103 0.0013875970556 0.00131393754244 8.57829510871e-83 6.37948489738e-104 5.3593441827e-104 0.00073464541507
being 0.00249705742208 4.93777613193e-104 0.000462479189106 0.00645623104534 6.16339012956e-104 6.84007971815e-104 0.00505718880709 1.07403458782e-103
belied 3.46512760507e-104 0.000467231956943 0.000464811895594 7.11159130984e-104 7.22071466465e-104 6.30978462779e-104 4.63641827873e-104 5.3556427267e-104
believe 3.91762713762e-104 5.06784428307e-104 4.61591668907e-104 5.12218758391e-104 0.00157095345738 6.24405587146e-104 0.000236825339884 6.07068280723e-104
believed 6.19258447518e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bell 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
belong 3.46512760507e-104 4.7051810092e-104 0.000923176238944 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
belongs 4.12413922079e-104 5.54809736071e-104 0.000461588119472 6.15786033119e-104 0.000450232327076 6.29748958443e-104 7.42774519244e-104 5.49155932797e-104
beloved 0.000617954587809 5.67412439211e-104 0.000461861030463 5.92680155169e-104 0.000559665880693 6.23212723742e-104 7.93393212384e-104 0.000521101638466
bending 0.000346512760507 1.1949963768e-91 4.61588119472e-104 5.01686902147e-104 1.31967257775e-103 6.22814387895e-104 0.000463641827873 5.3556427267e-104
bends 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50570503849e-104 6.22814387895e-104 4.67746740598e-104 0.00053556427267
benefit 0.000346519167165 4.7051810092e-104 4.61868046676e-104 5.01894479285e-104 4.50232327076e-104 0.000622802872709 4.76842099527e-104 5.3556427267e-104
bent 0.000346491015984 4.70522032482e-104 0.000461617085254 5.01093411657e-104 5.04654107005e-104 6.22814387895e-104 4.90020953498e-104 5.3556427267e-104
bequest 3.46512760507e-104 4.70822333441e-104 4.61588119472e-104 5.0122615323e-104 4.50232327076e-104 6.22814387895e-104 5.57696484152e-104 0.00053556427267
bereft 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
beseechers 0.000346512760507 5.99404543383e-104 4.61588119472e-104 5.07458385387e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
beseem 5.15733855371e-104 5.67105065382e-104 4.61621655376e-104 5.01093411657e-104 0.000450232327076 6.23069466374e-104 4.63641827873e-104 5.3556427267e-104
beshrew 3.46512996669e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 4.63761699802e-104 5.3556427267e-104
beside 6.21509101801e-104 0.000470353099441 0.000461749989381 5.92116322116e-104 5.52130701833e-104 6.2548524095e-104 4.63641827873e-104 5.3556427267e-104
besides 3.46512760507e-104 5.3841009369e-104 4.6161522467e-104 0.000501093411657 4.50232327076e-104 6.31333300064e-104 4.63641827873e-104 6.00785224669e-104
besiege 0.000346512760507 4.7051810092e-104 4.6168342245e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.62081890513e-104
besmeared 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.24684785749e-104 4.63641827873e-104 5.3556427267e-104
best 0.00169394174528 5.45100988004e-104 0.0027744534836 1.94716362068e-90 0.00250869693458 6.28587145263e-104 4.76485671343e-104 0.00349658384819
bestow 6.1871667903e-104 4.71144282176e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bestowst 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
betray 3.46512760507e-104 4.7051810092e-104 0.000923176238944 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
betraying 3.46648297793e-104 6.11695102591e-104 4.61588119472e-104 5.01470524267e-104 5.9752024283e-104 6.23560272899e-104 0.000463641827873 5.86829371392e-104
better 0.00197002126873 6.06524662806e-104 0.000462136160529 1.30063651416e-103 0.0036352260229 0.000632825831247 6.39802965481e-104 0.00172631054048
bettered 3.46512760507e-104 4.70541661789e-104 4.61588119472e-104 5.06793852087e-104 4.50232327076e-104 6.22814387895e-104 1.07225862394e-103 0.00053556427267
bettring 0.000346512760507 1.54181602479e-103 4.61804033016e-104 6.67593375891e-104 4.50609018967e-104 6.24846350214e-104 4.63641827873e-104 5.3556427267e-104
betwixt 3.4651345393e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 5.3556427267e-104
bevel 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bewailed 3.46512760507e-104 4.7051810092e-104 4.61648369623e-104 5.50985654491e-104 0.000450232327076 6.23583236185e-104 4.63641827873e-104 5.3556427267e-104
beweep 3.46512760507e-104 4.70542953577e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 9.28994985502e-104 5.3556427267e-104
beyond 3.46513954357e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 5.6354544486e-104 5.3556427267e-104
bid 1.04502014245e-71 0.00047051810092 4.61588119472e-104 5.01093411657e-104 3.303458817e-69 6.22814387895e-104 4.66650350975e-104 7.53917967303e-24
bide 3.46512760507e-104 4.7051810092e-104 0.000462118650469 0.000500517474852 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bids 3.46512760507e-104 0.00047051810092 4.61597416708e-104 5.01093411657e-104 4.50232327076e-104 6.23034019768e-104 4.63641827873e-104 5.3556427267e-104
bier 3.46512760507e-104 4.70671646676e-104 4.62935898726e-104 6.15216821758e-104 0.000450232327076 6.24325242821e-104 4.63641827873e-104 5.3556427267e-104
big 3.46512760507e-104 0.00047051810092 4.63679013402e-104 5.01093411657e-104 4.50232327076e-104 6.28976491981e-104 4.63641827873e-104 5.3556427267e-104
bind 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
bird 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.5190730788e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
birds 0.00103953828152 4.70581884188e-104 4.76524088615e-104 5.06459498074e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
birth 0.00100857658318 1.41874229419e-103 4.61975746271e-104 7.35323221249e-104 0.000940693930186 6.27673471101e-104 5.18568220564e-104 6.45264115002e-104
bitter 6.18722816773e-104 5.60520258135e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 1.41318085082e-103 0.00053556427267
bitterness 3.59889909157e-104 5.98305989284e-104 4.61593663e-104 5.06577244297e-104 0.000900464654151 6.22898078833e-104 4.63641827873e-104 5.3556427267e-104
black 3.59068273474e-104 5.2209426048e-104 0.000924363853029 0.00209746821219 1.46944365312e-62 6.29569806012e-104 0.000762759485684 0.00276699074055
blame 3.4655385991e-104 5.48582594753e-104 0.000461588119472 5.01603698642e-104 4.66111682841e-104 0.000622814387895 2.46137665106e-49 0.00107112854534
blamed 3.48273514802e-104 4.73345498363e-104 4.61705845232e-104 5.21404958403e-104 4.84798702048e-104 6.31503325962e-104 4.75321406555e-104 0.00107112854534
blanks 3.46512760507e-104 4.72727407971e-104 4.61618239696e-104 5.60440427165e-104 4.50232327076e-104 6.71768533043e-104 4.63641827873e-104 0.00053556427267
blazon 4.38883848404e-104 5.28264708407e-104 4.61664867872e-104 5.21514442261e-104 0.000450232327076 6.2313246457e-104 4.63641827873e-104 5.3556427267e-104
blenches 3.46512760507e-104 4.70960882647e-104 4.61589647932e-104 5.37907722639e-104 4.75528415095e-103 6.22814387895e-104 6.8346109383e-104 0.00053556427267
blessed 0.00115433175746 6.29106208934e-104 4.62953202421e-104 0.000830788056249 8.08601471204e-62 0.000630101654181 5.80147785978e-92 0.000535064530597
blessedfair 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.58320949622e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
blesses 1.95181413477e-99 6.62542501426e-104 4.62056132968e-104 0.000501093411657 4.50232327076e-104 6.24282202737e-104 4.63641827873e-104 6.08535190394e-104
